gene_names,pg_adsp,pnl_adsp,pg_ukb,pnl_ukb,adsp_size.x,ukb_size.x,gene_ind.x,ensembl,pg_X1_adsp,pg_X2_adsp,pnl_X2_adsp,pg_X1_ukb,pg_X2_ukb,pnl_X2_ukb,stage1_r2,stage1_X2_f2,num_snps,num_effect_snps,adsp_size.y,ukb_size.y,gene_ind.y,uniprot_id,protein_name,chr,start,end
ARHGEF10,0.222635611746536,0.64820435355992,0.166018033875197,0.666967224500808,10454,317463,85,ARHGEF10,0.126165859633914,0.0200426177701505,0.0192288681601815,0.0335918296309975,0.0506030683890785,0.228186220757812,0.0901737092689802,0.00487145153402705,1546,164,10454,317463,85,O15013,Rho guanine nucleotide exchange factor 10,8,1772142,1906807
ARHGEF5,0.668715686510645,0.598588633344828,0.367776864904617,0.851581991164313,10454,318408,86,ARHGEF5,0.293651178264414,0.554211171715624,0.780490815582064,0.11691113846644,0.109326065384582,0.1605943331901,0.100775229830924,0.00364069249720894,503,39,10454,318408,86,Q12774,Rho guanine nucleotide exchange factor 5,7,144052381,144077725
ARL2BP,0.061903549990073,0.573671132042188,0.826803953887726,0.905005215664456,10454,318445,87,ARL2BP,0.102443909407124,100,100,0.17513385182711,100,100,0.0100663589240581,8.91309193041151e-05,1143,124,10454,318445,87,Q9Y2Y0,ADP-ribosylation factor-like protein 2-binding protein,16,57279010,57287516
ARSA,0.0970843552931886,0.328654360494798,0.234615902845396,0.40578792595557,10454,312640,88,ARSA,0.185786530800854,0.406460011085416,0.823231954941901,0.4843958718862,0.653783218190308,0.547946567204789,0.298123116528626,0.147686859403149,770,230,10454,312640,88,P15289,Arylsulfatase A,22,51061182,51066607
ARSB,0.573687603772285,0.489570126436028,0.652144615609903,0.89955663458128,10454,312825,89,ARSB,0.117831806158043,0.132123991418233,0.205596961226137,0.174945362426282,0.322594319383857,0.515605747584517,0.0725323827403407,0.00100627787118177,998,121,10454,312825,89,P15848,Arylsulfatase B,5,78073032,78281910
ART3,0.368396048385193,0.536890777257226,0.545575307348505,0.349748095686933,10454,312497,90,ART3,0.699991462491966,0.850948385232475,0.676295753627721,0.133619027765301,0.274852294310826,0.563839660180055,0.0651526466163398,0.001884486677887,1215,194,10454,312497,90,Q13508,Ecto-ADP-ribosyltransferase 3,4,76932337,77033955
ASAH1,0.843160128669664,0.798635038928839,0.759620561685849,0.856628653931783,10454,317712,91,ASAH1,0.590026583275594,0.29920242355684,0.145113497177839,0.714822568103943,0.402907388860566,0.194316059167099,0.1080505221916,0.00396501725360475,1277,158,10454,317712,91,Q13510,Acid ceramidase,8,17913934,17942494
ASAH2,0.368955613752171,0.381981116744606,0.717561093278926,0.713784245100131,10454,312918,92,ASAH2,0.96303547901866,0.319606854026609,0.131130443429287,0.67774544287865,0.210863869689352,0.0863890287816492,0.307533163835027,0.123693700939996,648,323,10454,312918,92,Q9NR71,Neutral ceramidase,10,51942538,52008370
ASGR1,0.982999087240963,0.602920841552203,0.755338314425883,0.999999870703279,10454,312918,93,ASGR1,0.553902000103343,100,100,0.198667535872524,100,100,0.0167285134273192,5.70522222893867e-06,1035,25,10454,312918,93,P07306,Asialoglycoprotein receptor 1,17,7076750,7082883
ASGR2,0.847897122637518,0.684649091739276,0.943889194199176,0.74579746533238,10454,317378,94,ASGR2,0.952898468134415,0.772313515791633,0.473749949522388,0.254454926932109,0.338168078390516,0.351025192785502,0.0607874101506153,0.000115654936294129,1066,119,10454,317378,94,P07307,Asialoglycoprotein receptor 2,17,7004641,7019019
ASPN,0.459168897298075,0.493180202102028,0.692107325520649,0.303153056532572,10454,317414,95,ASPN,0.613844324669768,100,100,0.686623448705215,100,100,0.0295222979424468,3.36863138526275e-05,760,123,10454,317414,95,Q9BXN1,Asporin,9,95218487,95244788
ASPSCR1,0.806331968670832,0.612494603530757,0.868953578058247,0.948336782874201,10454,317463,96,ASPSCR1,0.785311883214249,0.91721071996867,0.753478330675015,0.358594234116832,0.614348455400905,0.716802807543797,0.0229604436975758,0.00049370360491584,889,31,10454,317463,96,Q9BZE9,Tether containing UBX domain for GLUT4,17,79934683,79975282
ASRGL1,0.554912349833673,0.54619238312781,0.0861347111524351,0.388248498640975,10454,318239,97,ASRGL1,0.0999296474737512,0.20175632753179,0.481781008622859,0.779281229772792,0.264733010237363,0.108254506949884,0.0762500157445581,0.000649804210955116,704,40,10454,318239,97,Q7L266,Isoaspartyl peptidase/L-asparaginase,11,62104920,62160882
ATRAID,0.818320883981327,0.999082489394254,0.0370173967695725,0.0358525319280485,10454,317541,98,ATRAID,0.845834371472822,0.926786191069428,0.735350155745274,0.441772563736502,0.554261460360937,0.442975096480619,0.0412655300746629,0.000333223788416961,379,92,10454,317541,98,Q6UW56,All-trans retinoic acid-induced differentiation factor,2,27434895,27440046
ATRN,0.888832102489394,0.608739836588689,0.945864281911116,0.893030447743248,10454,317354,99,ATRN,0.85731049191598,0.905731218475086,0.683969764699691,0.204987654992756,0.332167021394753,0.439434448698342,0.203688681357277,0.0614780995618351,1624,103,10454,317354,99,O75882-2,"Attractin, Isoform 2",20,3451687,3631769
ATXN3,0.869370904777735,0.498502183772139,0.406845836213276,0.203560042939767,10454,317485,100,ATXN3,0.19873248343517,0.413240509759758,0.733569199128842,0.517293415241534,0.416840504334996,0.248660180656026,0.0577214319955354,0.000508125856794278,1632,27,10454,317485,100,P54252,Ataxin-3,14,92524896,92572965
AXL,0.930912088961983,0.550431959340656,0.650050912865819,0.655799109730009,10454,312497,101,AXL,0.978786159417475,0.753795375325985,0.452438921851429,0.0724405437502034,0.19732814311483,0.890526856778281,0.0280850071931327,0.000220671288993967,850,86,10454,312497,101,P30530,Tyrosine-protein kinase receptor UFO,19,41725108,41767671
B3GNT7,0.557992827566021,0.97851001722239,0.65086616832721,0.951740190833703,10454,318239,102,B3GNT7,0.359037274697806,0.656646619468093,0.999220680550697,0.671000902345554,0.60051584720913,0.359540413545442,0.237887925961159,0.0171964261566815,902,114,10454,318239,102,Q8NFL0,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",2,232260254,232265875
B4GALT1,0.622332045092574,0.564704842889336,0.658656292398258,0.836931475867669,10454,312493,103,B4GALT1,0.319195763981335,0.562279317413332,0.689788920203645,0.0425184795626159,0.016174065036046,0.04202374291358,0.0214179804802088,9.92676405347042e-06,1426,54,10454,312493,103,P15291,"Beta-1,4-galactosyltransferase 1",9,33104080,33167354
B4GAT1,0.442071621661043,0.628412653091034,0.458149199733671,0.68692178051135,10454,312640,104,B4GAT1,0.377184061980018,100,100,0.341573429642251,100,100,0.0358341495287563,2.91238281279694e-05,410,94,10454,312640,104,O43505,"Beta-1,4-glucuronyltransferase 1",11,66112843,66115163
BCAM,0.285184592689504,0.562615518941744,0.00252875760794974,0.153203519261862,10454,312640,105,BCAM,0.00997325147911754,0.036159432423838,0.986543547862127,0.203289012716072,0.00191894168688197,0.000965095112947731,0.0454523021326784,0.00063840204793307,891,134,10454,312640,105,P50895,Basal cell adhesion molecule,19,45312328,45324673
BCAN,0.911353402974924,0.908908706639044,0.912725580007158,0.830910989554862,10454,312918,106,BCAN,0.785749211239325,0.78042272816547,0.515976374772304,0.456032519588889,0.734146829930142,0.802620697487458,0.015368695267433,8.86628415008118e-05,770,131,10454,312918,106,Q96GW7,Brevican core protein,1,156611182,156629324
BCAT1,0.273465689039632,0.445259167548297,0.0345598450665294,0.0323881371826021,10454,317414,107,BCAT1,0.378787738874544,0.678125234081807,0.962158870020368,0.778781013535042,0.959944323664125,0.957418618183884,0.0823781141205745,0.00117173124828779,1388,172,10454,317414,107,P54687,"Branched-chain-amino-acid aminotransferase, cytosolic",12,24964295,25102393
BCHE,0.87334263520858,0.664354229865334,0.920976449206629,0.857213385108956,10454,317937,108,BCHE,0.830896781054974,0.773644646451843,0.494065288129521,0.776812887286288,0.429206048526379,0.204312532168127,0.158464005135776,0.00436606415099289,1336,74,10454,317937,108,P06276,Cholinesterase,3,165490692,165555260
BCL2L15,0.0261397992016518,0.299563172175571,0.107390789220366,0.158122062152676,10454,318326,109,BCL2L15,0.771340837128246,0.875302080082321,0.669739547628312,0.0400286063231618,0.119637299028917,0.862680582027116,0.0145562304769373,7.18523162343563e-05,752,39,10454,318326,109,Q5TBC7,Bcl-2-like protein 15,1,114420790,114430169
BGLAP,0.336139021410405,0.355639707626235,0.145436210857966,0.708795390795051,10454,317421,110,BGLAP,0.155634297490902,100,100,0.555810742090675,100,100,0.0109711611271368,1.7313915132235e-05,468,29,10454,317421,110,P02818,Osteocalcin,1,156211753,156213112
BLMH,0.63853766848136,0.624164292602128,0.0794382177182602,0.908817989127135,10454,312214,111,BLMH,0.0197871747939935,0.0660149913348675,0.941245029417336,0.0495210023744193,0.0927611781188849,0.343357525010432,0.15694831264069,0.00212748912387254,614,102,10454,312214,111,Q13867,Bleomycin hydrolase,17,28575218,28619074
BMP10,0.312984052585332,0.590223746765222,0.221125970838611,0.926519767673868,10454,318083,112,BMP10,0.00411581359261319,0.000706142321891184,0.0122143909897884,0.154352790767941,0.179937620409171,0.236457020115555,0.0438560772875603,0.0612115691210908,1002,281,10454,318083,112,O95393,Bone morphogenetic protein 10,2,69092613,69098649
BMP6,0.388425436344997,0.462372045144939,0.498114052722954,0.811788737096736,10454,313383,113,BMP6,0.733076254579229,100,100,0.248350499485583,100,100,0.010901026323404,5.61661683003266e-06,1605,79,10454,313383,113,P22004,Bone morphogenetic protein 6,6,7727030,7881655
BMPER,0.538377449475643,0.475546234589444,0.867550881782903,0.947865043215159,10454,318083,114,BMPER,0.815827862245816,100,100,0.500267927413541,100,100,0.0418963545774567,0.000105795479143631,837,114,10454,318083,114,Q8N8U9,BMP-binding endothelial regulator protein,7,33944523,34195484
BOC,0.316051368806083,0.514601017719596,0.200379988971591,0.172407044859521,10454,313327,115,BOC,0.691314827987162,100,100,0.830742228490008,100,100,0.0321399716275762,2.00314682163685e-05,1155,175,10454,313327,115,Q9BWV1,Brother of CDO,3,112929850,113006303
BPIFA2,0.844584449596034,0.616144955977332,0.957282817161165,0.838204335716445,10454,319332,116,BPIFA2,0.517612853859994,0.65337414199944,0.510734056662964,0.745216623780942,0.745197855226713,0.487239769974141,0.0154926528174848,7.89915962935621e-06,663,84,10454,319332,116,Q96DR5,BPI fold-containing family A member 2,20,31749574,31769218
BPIFB1,0.886811711837194,0.455182449452031,0.407797970371604,0.457339704217043,10454,312728,117,BPIFB1,0.726724423334652,0.0100350872869668,0.00258311815143236,0.0754738063088286,0.106137168540467,0.249468325052101,0.138373552607977,0.00451728984309628,646,229,10454,312728,117,Q8TDL5,BPI fold-containing family B member 1,20,31861286,31897684
BPIFB2,0.589211546109763,0.543196572947438,0.390907030923647,0.427324319631195,10454,317480,118,BPIFB2,0.884838226737184,0.328658427049754,0.137618334613587,0.729562600738544,0.138846246163764,0.0503652625086347,0.0840988803177959,0.0135417284928364,682,92,10454,317480,118,Q8N4F0,BPI fold-containing family B member 2,20,31595406,31611515
BRSK2,0.160236409804959,0.371927100154739,0.935918851796022,0.241793034641211,10454,317463,119,BRSK2,0.0821589372875451,0.107708973199579,0.230941561927657,0.0163546274145057,0.0517906937536058,0.692158567970388,0.163526377177698,0.0362618370790885,1497,104,10454,317463,119,Q8IWQ3,Serine/threonine-protein kinase BRSK2,11,1411129,1483919
BST1,0.293264446242444,0.503150470216435,0.743291853540906,0.839566420131984,10454,312346,120,BST1,0.218109577567257,0.0560494317984098,0.0393395076149601,0.409324998800199,0.612682141602517,0.584473446310345,0.712141493874955,0.260895406955226,1123,280,10454,312346,120,Q10588,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2,4,15704573,15739936
BTC,0.673693593959909,0.562139820811944,0.588285198119529,0.618681100775987,10454,313474,121,BTC,0.71991722885471,0.702182593198272,0.446889070166588,0.530672407478731,0.751916334085619,0.673827956670664,0.106886739979383,0.00149081837222873,828,177,10454,313474,121,P35070,Probetacellulin,4,75669969,75719896
BTD,0.0402432605913045,0.237942182500427,0.333893899222394,0.153740820091881,10454,317354,122,BTD,0.360336746960777,0.412773187179281,0.334087139233703,0.814689792385909,0.0878959428655972,0.0283236026683318,0.286922571369362,0.18311819933184,1010,321,10454,317354,122,P43251,Biotinidase,3,15642848,15687329
BTN1A1,0.31509357112702,0.419973047033919,0.492618893936534,0.682643839037066,10454,317612,123,BTN1A1,0.62874152288418,100,100,0.644643281289348,100,100,0.0139350671955508,2.9230428931704e-06,1109,35,10454,317612,123,Q13410,Butyrophilin subfamily 1 member A1,6,26501449,26510650
BTN2A1,0.0421139949517226,0.69887478836592,0.960484470048437,0.618864687434228,10454,312493,124,BTN2A1,0.324591636396782,0.146592428532218,0.0902587596227971,0.0286747834025136,0.0889594855003652,0.819408980365056,0.0747024797179746,0.0257985733794836,1110,249,10454,312493,124,Q7KYR7,Butyrophilin subfamily 2 member A1,6,26458150,26476849
BTN3A2,0.911286653609352,0.766816761183173,0.711037847475984,0.466717841624039,10454,312713,125,BTN3A2,0.729383849376872,0.864409631522068,0.678573196874482,0.0169012682245307,0.0253395815757603,0.199752322611872,0.269345314855503,0.0495693336089428,1141,146,10454,312713,125,P78410,Butyrophilin subfamily 3 member A2,6,26365387,26378546
C1QA,0.0537297849241815,0.17325554362382,0.0788962444213309,0.0618753898289235,10454,312454,126,C1QA,0.0971347650840418,0.0787470754341673,0.126813884066306,0.373106093043513,0.10708278477703,0.055233989267238,0.106451246664972,0.0127041236254579,984,98,10454,312454,126,P02745,Complement C1q subcomponent subunit A,1,22962999,22966101
C1QL2,0.442736060033184,0.485966964217116,0.673990400853594,0.811165351977973,10454,318326,127,C1QL2,0.852477523289984,100,100,0.954762771103557,100,100,0.0403302749642842,5.14111231577088e-06,1143,109,10454,318326,127,Q7Z5L3,Complement C1q-like protein 2,2,119913819,119916465
C1QTNF1,0.851129093638183,0.595857044903608,0.998562893101017,0.703383226800552,10454,312497,128,C1QTNF1,0.164518052430525,0.336527742852363,0.619883785485044,0.143842843055763,0.31241536331423,0.662512009161511,0.0290627395952683,0.00166321588923566,1464,165,10454,312497,128,Q9BXJ1,Complement C1q tumor necrosis factor-related protein 1,17,77018896,77045870
C1QTNF9,0.208523000247787,0.458904349767006,0.662025566872715,0.642258083541242,10454,318135,129,C1QTNF9,0.321281990813512,0.580975856743764,0.748951996459713,0.102781468040781,0.258542408510841,0.83469223316649,0.552339490642907,0.222733701105403,1781,132,10454,318135,129,P0C862,Complement C1q and tumor necrosis factor-related protein 9A,13,24881304,24896673
C1R,0.140266642794505,0.270784212447017,0.295062359503379,0.875360928460198,10454,317354,130,C1R,0.180868830720424,0.407967097944422,0.95815960815861,0.0108117187723956,0.0302443943968981,0.479107691225065,0.0363962454200865,2.15136416287125e-05,680,21,10454,317354,130,P00736,Complement C1r subcomponent,12,7187513,7245203
C1RL,0.0671850587804989,0.451761600751565,0.536010629189011,0.88481675919735,10454,317409,131,C1RL,0.444233672720168,0.0311087408222855,0.0117055261693141,0.206597111357939,0.449571251037374,0.950774534346175,0.162451808739779,0.187136987904711,671,320,10454,317409,131,Q9NZP8,Complement C1r subcomponent-like protein,12,7242183,7261869
C1S,0.710910832700539,0.689902481159056,0.142884653792935,0.791724193799598,10454,317354,132,C1S,0.147163876219432,0.275650131506587,0.490276821173339,0.00384932162342232,0.011867086312423,0.473229837409984,0.103744585315592,0.00598806371947597,761,24,10454,317354,132,P09871,Complement C1s subcomponent,12,7096351,7178336
C2,0.238549570398777,0.45208240450954,0.611931281459949,0.969975163853767,10454,312558,133,C2,0.388220623254731,0.333578517868301,0.228333543188003,0.0127868052135722,0.00362799369422784,0.0247715885681964,0.21425309422085,0.0966482576147633,2182,506,10454,312558,133,P06681,Complement C2,6,31865562,31913449
C4BPB,0.164373218877466,0.378479013374326,0.18621874278541,0.149050356538664,10454,312549,134,C4BPB,0.143968721204467,0.324671982029666,0.734568749200553,0.0767261939366112,0.0256959764830073,0.0406650185041996,0.0307455345983511,0.00227146809617951,704,54,10454,312549,134,P20851,C4b-binding protein beta chain,1,207262187,207273338
C5,0.258614240522187,0.527829334084028,0.734042283641559,0.802359962015919,10454,317354,135,C5,0.462421995956398,100,100,0.220392230596971,100,100,0.0156810967570404,2.7144489598044e-05,708,60,10454,317354,135,P01031,Complement C5,9,123714616,123812554
C7,0.916312375442884,0.848391231070485,0.740643942730341,0.783690399894176,10454,318093,136,C7,0.423815769288698,0.634928051710296,0.604141406130461,0.107889377413427,0.216843232168952,0.491932704356985,0.245309843305311,0.0698653119671685,1330,578,10454,318093,136,P10643,Complement component C7,5,40909354,40983041
C7orf50,0.361789365993472,0.891199145830546,0.571729158437581,0.34741593248789,10454,317485,137,C7orf50,0.0251226827165895,100,100,0.819159768452833,100,100,0.0398477182021072,9.52543291315466e-08,1578,70,10454,317485,137,Q9BRJ6,Uncharacterized protein C7orf50,7,1036622,1177896
C8B,0.756468207457688,0.999791041104809,0.587181864713613,0.573722522760835,10454,317354,138,C8B,0.944984110740168,0.956498561521224,0.771702526559427,0.842073885183048,0.070436082066088,0.0217410060457401,0.214227375101909,0.0221553229203651,1183,129,10454,317354,138,P07358,Complement component C8 beta chain,1,57394883,57431813
C9,0.627529381327535,0.619222407112903,0.548193681600445,0.224988857119203,10454,317378,139,C9,0.129230216047287,0.262947476756928,0.543022220518431,0.453807839268242,0.299756239648173,0.173964287821546,0.0100155093567042,3.53950951574104e-05,1197,200,10454,317378,139,P02748,Complement component C9,5,39284364,39424970
