gene_names,pg_adsp,pnl_adsp,pg_ukb,pnl_ukb,adsp_size.x,ukb_size.x,gene_ind.x,ensembl,pg_X1_adsp,pg_X2_adsp,pnl_X2_adsp,pg_X1_ukb,pg_X2_ukb,pnl_X2_ukb,stage1_fstat,stage1_X2_fstat,num_snps,adsp_size.y,ukb_size.y,gene_ind.y,uniprot_id,protein_name,chr,start,end
ANXA2,0.692091759395854,0.75131653659268,0.619683534916031,0.659210984668086,10454,318723,133,ANXA2,0.750828947833891,0.871316972752191,0.676003465791942,0.243387631291051,0.31071534662416,0.322967383578813,436.027420509405,55.23752642503102,12,10454,318723,133,P07355,Annexin A2,15,60639333,60695082
ANXA3,0.883921010052307,0.762074395104061,0.649391848589335,0.968267879912746,10454,312409,134,ANXA3,0.463540585396598,0.751820036910365,0.855399978035101,0.135806407749179,0.322627130957614,0.846095342865237,35.7782743027162,3.083356416306399,7,10454,312409,134,P12429,Annexin A3,4,79472673,79531597
ANXA4,0.266212150661387,0.539929976386707,0.888830198386098,0.963248835554537,10454,312800,135,ANXA4,0.761774853042158,0.930956179607158,0.821009478335555,0.874724968247641,0.971993412743687,0.858124448446174,14.4589419784217,5.969216144802592,7,10454,312800,135,P09525,Annexin A4,2,69871557,70053596
ANXA5,0.10418359168152,0.165583717853214,0.619137390782439,0.915551646367357,10454,313639,136,ANXA5,0.0789700178850373,0.101124133914078,0.221146509333061,0.0460374901638291,0.0148575022664147,0.0351416804689259,22.765173076986,3.291099288267805,14,10454,313639,136,P08758,Annexin A5,4,122589110,122618268
AOC1,0.357704316200349,0.549532854538755,0.519441624774798,0.909353002201979,10454,313327,137,AOC1,0.178946778993515,0.149282699704,0.157562177828479,0.0107660030493178,0.0337688370425268,0.601389440146023,54.2173498048908,2.701873143267959,20,10454,313327,137,P19801,Amiloride-sensitive amine oxidase [copper-containing],7,150521715,150558592
AOC3,0.772230064474178,0.674745260074947,0.901138022179275,0.941039009720849,10454,312497,138,AOC3,0.703669625716907,0.872703270122258,0.720894089568416,0.0247486892597719,0.0149821350412674,0.0667814069961549,1995.90613788483,899.6730442887248,4,10454,312497,138,Q16853,Membrane primary amine oxidase,17,41003201,41010147
APBB1IP,0.864782250731801,0.524170382704853,0.98068377544166,0.993713939459174,10454,312825,143,APBB1IP,0.156209950507382,0.337953500207534,0.689852713640186,0.147170558550124,0.334611733151759,0.766430892207849,75.1192097179399,2.1681065774361237,13,10454,312825,143,Q7Z5R6,Amyloid beta A4 precursor protein-binding family B member 1-interacting protein,10,26727132,26856732
APCS,0.282044855218057,0.805949518695434,0.582395151912079,0.850380717445001,10454,317629,144,APCS,0.438854781258361,0.42538083002547,0.292029471540518,0.40619478709113,0.0636018281668083,0.0281263023974406,48.6495087200678,5.028059846678374,9,10454,317629,144,P02743,Serum amyloid P-component,1,159557615,159558655
APEX1,0.218483328518828,0.834475893290375,0.249383806522986,0.390460203357534,10454,312484,145,APEX1,0.242067405834924,0.503540178849512,0.951267364545719,0.819666619585862,0.52035089479828,0.262689065881793,59.1958167017241,3.3787355646556128,27,10454,312484,145,P27695,DNA-(apurinic or apyrimidinic site) endonuclease,14,20923350,20925927
APOA1,0.234790831425669,0.373088072020532,0.734925213557795,0.730396067694907,10454,317354,147,APOA1,0.905918362544012,100,,0.783065906935476,,,12.4497126256046,<rpy2.rinterface_lib.sexp.NULLType object at 0x7ffad0e4b980> [RTYPES.NILSXP],6,10454,317354,147,P02647,Apolipoprotein A-I,11,116706467,116708666
APOA4,0.570517031820835,0.944504226215527,0.723177957624123,0.834516611908424,10454,317354,149,APOA4,0.324054630234255,100,,0.570947031391324,,,35.2762032789883,<rpy2.rinterface_lib.sexp.NULLType object at 0x7ffad0e4b980> [RTYPES.NILSXP],7,10454,317354,149,P06727,Apolipoprotein A-IV,11,116691419,116694022
APOBR,0.0173109606262276,0.164636011880292,0.00200588540564073,0.281833030609733,10454,318239,151,APOBR,0.0322544989301902,0.0496965193779459,0.233588924121287,0.202570835148353,0.019001569856646,0.0120552980503687,30778.0986492371,1999.0479453383998,2,10454,318239,151,Q0VD83,Apolipoprotein B receptor,16,28505970,28510291
APOC1,2.42255666813018e-05,0.0411233011295287,3.64548229436767e-07,0.00385150512734039,10454,317415,152,APOC1,7.21449386891076e-07,8.78893720539253e-14,2.46313228521971e-09,6.72494104427445e-05,7.5741147916999e-33,1.47059711390859e-30,47.2281196528199,3.8899401664446795,16,10454,317415,152,P02654,Apolipoprotein C-I,19,45417504,45422606
APOD,0.538941301911882,0.505895783285733,0.729433567919653,0.942741825770729,10454,318788,153,APOD,0.503602741294424,100,,0.355753919219383,,,24.7953875112969,<rpy2.rinterface_lib.sexp.NULLType object at 0x7ffad0e4b980> [RTYPES.NILSXP],5,10454,318788,153,P05090,Apolipoprotein D,3,195295573,195311076
APOE,0,0.785282682766799,0,0.488028999093639,10454,317354,154,APOE,2.07253801374891e-44,6.16013391982864e-45,0.0042532571968392,1.42863961577855e-202,1.78735003120843e-246,1.80064499393091e-47,223.630668405698,5.370363361554081,16,10454,317354,154,P02649,Apolipoprotein E,19,45409011,45412650
APOF,0.755355942322408,0.785842555605618,0.40855590978793,0.899881923124473,10454,317378,155,APOF,0.490207219780192,0.786558553374219,0.948775276351105,0.307120463939511,0.334257662705109,0.283828259405848,257.692145912176,8.896050527486318,2,10454,317378,155,Q13790,Apolipoprotein F,12,56754353,56756607
APOH,0.157228583436104,0.400595854466657,0.831559120057714,0.941362218698087,10454,312640,156,APOH,0.60631282468473,0.22451260505983,0.0989770219896379,0.884792562725255,0.418843338862044,0.189754982038618,258.356417023629,52.92555668050409,17,10454,312640,156,P02749,Beta-2-glycoprotein 1,17,64208151,64252643
APOL1,0.914858584103633,0.679376647107924,0.0201675487864578,0.997029115435986,10454,317378,157,APOL1,0.0045943394455511,0.0166859016753954,0.694571534156046,0.0134939216684375,0.0435633965369482,0.685581668886299,87.0791598182677,7.108716572367945,8,10454,317378,157,O14791,Apolipoprotein L1,22,36649056,36663576
APOM,0.560956086134527,0.795852491966875,0.720533347346749,0.754603283695992,10454,312558,158,APOM,0.339527044058183,0.628614333656206,0.89840515184136,0.305868689021669,0.273078485445175,0.213495992126806,87.4620454698565,14.555110869780696,10,10454,312558,158,O95445,Apolipoprotein M,6,31620193,31625987
APPL2,0.26349480084063,0.955502801790191,0.0258919360840554,0.977493408192084,10454,318083,160,APPL2,0.0325059902042334,0.0956978874001775,0.727176030989124,0.977225882417214,0.801227091398048,0.505963414428842,45.693606268729,2.240049932797125,9,10454,318083,160,Q8NEU8,DCC-interacting protein 13-beta,12,105567074,105630016
AREG,0.607585739833719,0.64294870122826,0.618618704242884,0.838162975922256,10454,312825,163,AREG,0.443773231044059,100,,0.202621135717228,,,110.75081690855,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f57f7259900> [RTYPES.NILSXP],6,10454,312825,163,P15514,Amphiregulin,4,75310851,75320726
ARFIP1,0.249615594891277,0.567744732863483,0.171755617986657,0.17039498509291,10454,317463,165,ARFIP1,0.495596052120923,0.24775324219158,0.12721201897721,0.77622236122495,0.0800712025796421,0.0258074296740188,60.0556258219188,7.501676622319876,7,10454,317463,165,P53367,Arfaptin-1,4,153701089,153839615
ARG1,0.00657654444671141,0.416812341077983,0.0579716177015111,0.908036131844872,10454,312893,166,ARG1,0.0085006860819859,0.0232417885023942,0.438931183060577,0.188415898811432,0.233338605831365,0.277240125577906,48.1615798361761,7.74027869432613,9,10454,312893,166,P05089,Arginase-1,6,131894284,131905472
ARHGAP25,0.630757393002436,0.611840767799471,0.856164682399811,0.617908404174523,10454,313474,169,ARHGAP25,0.476132869571049,0.610642550642223,0.48897511621674,0.217221650831593,0.46698495172401,0.986481869987049,12.3952423680924,3.094667253169265,25,10454,313474,169,P42331,Rho GTPase-activating protein 25,2,68906733,69053965
ARHGEF10,0.154018264263645,0.317928400208364,0.0510641246825872,0.174245704248195,10454,317463,174,ARHGEF10,0.157419147485532,0.365640675090356,0.907643603000608,0.0539879372392552,0.155817423026836,0.943211041980985,90.2711921609826,10.690678837908715,36,10454,317463,174,O15013,Rho guanine nucleotide exchange factor 10,8,1772142,1906807
ARHGEF5,0.811837433160618,0.880123967897765,0.260312532767563,0.774188085107441,10454,318408,176,ARHGEF5,0.510322413667305,0.804529191741215,0.967986085429341,0.0266616626175946,0.0840874471761596,0.843022390736095,968.58003335243,19.93925201208393,3,10454,318408,176,Q12774,Rho guanine nucleotide exchange factor 5,7,144052381,144077725
ARL2BP,0.538139232372449,0.549027967030037,0.0309205879502117,0.172858667938171,10454,318445,180,ARL2BP,0.0544049004987486,0.0873327325512264,0.278182329389569,0.0762593625206102,0.122883510067216,0.305468615683016,13.8226491918002,2.5238046504536564,10,10454,318445,180,Q9Y2Y0,ADP-ribosylation factor-like protein 2-binding protein,16,57279010,57287516
ARSA,0.82738519559843,0.525505285600273,0.645526942614061,0.707509742955759,10454,312640,184,ARSA,0.518323124750652,0.220813179102204,0.106625091934768,0.454099497678771,0.706347050363787,0.7134059104971,315.880513075894,155.21877922903565,35,10454,312640,184,P15289,Arylsulfatase A,22,51061182,51066607
ARSB,0.129020149720584,0.423535758566262,0.542693450082537,0.689397905822667,10454,312825,185,ARSB,0.100454939431075,0.0428352160105426,0.0576948216178695,0.279800925118218,0.279052241408792,0.23930971297031,85.3293557699222,5.924991951017165,32,10454,312825,185,P15848,Arylsulfatase B,5,78073032,78281910
ART3,0.921632171043371,0.675932163420755,0.442199329103748,0.496430662709196,10454,312497,186,ART3,0.877503975547652,0.944830104299954,0.764508187789264,0.150215801277192,0.0065884844118031,0.0047433091687101,191.963017263599,5.34791854195205,13,10454,312497,186,Q13508,Ecto-ADP-ribosyltransferase 3,4,76932337,77033955
ART5,0.00581927932685566,0.0525178805291378,0.296999424682537,0.328277710773299,10454,318408,187,ART5,0.20116115576439,0.225628068005473,0.246360628247408,0.0884894897233764,0.139921368704594,0.309756806232736,18.2360687821848,3.920344193923986,12,10454,318408,187,Q96L15,Ecto-ADP-ribosyltransferase 5,11,3659733,3663546
ASAH1,0.974436481948312,0.814699274273646,0.900720999575629,0.942895522266848,10454,317712,189,ASAH1,0.54423648036034,0.727957575682172,0.605158399369289,0.698203232644019,0.800031039161326,0.586488596042123,289.512036293056,27.373395390913476,15,10454,317712,189,Q13510,Acid ceramidase,8,17913934,17942494
ASAH2,0.9885409230009,0.708044326392615,0.154480282266301,0.158607993172517,10454,312918,190,ASAH2,0.428502729735745,0.721623215344282,0.872746137606174,0.887777698279464,0.840700651961495,0.567357023839885,1486.3369006878,293.33566980901907,7,10454,312918,190,Q9NR71,Neutral ceramidase,10,51942538,52008370
ASGR1,0.843230037011036,0.747473023124099,0.892527819470587,0.678340821788564,10454,312918,191,ASGR1,0.721707934916173,0.354383082622919,0.16282365033286,0.0488038352478214,0.0065450996493648,0.0129495728380246,28.9988762365659,4.097687550316103,11,10454,312918,191,P07306,Asialoglycoprotein receptor 1,17,7076750,7082883
ASGR2,0.0538318333258073,0.733890476020795,0.0598208822552224,0.0720986671326508,10454,317378,192,ASGR2,0.788835792970053,0.963877797600117,0.965638022148281,0.457031205902131,0.569386751555923,0.448976196751673,124.994770616843,5.130010823294385,19,10454,317378,192,P07307,Asialoglycoprotein receptor 2,17,7004641,7019019
ASPN,0.147748718364431,0.86613931213246,0.116360197373646,0.999999978189866,10454,317414,193,ASPN,0.168291125817062,0.293252804210392,0.456117774264729,0.490173309046685,0.72880767680702,0.692357127384061,280.504635775311,2.2900480695633942,2,10454,317414,193,Q9BXN1,Asporin,9,95218487,95244788
ASPSCR1,0.531989272298165,0.691345987230701,0.61410918361001,0.425055186168581,10454,317463,194,ASPSCR1,0.46469819921035,0.724545479349963,0.740272805062362,0.494150594302147,0.761042593482286,0.779126469387016,129.853747055996,11.26391762356873,4,10454,317463,194,Q9BZE9,Tether containing UBX domain for GLUT4,17,79934683,79975282
ASRGL1,0.81522681630735,0.623705079309528,0.28766178718058,0.864549954720093,10454,318239,195,ASRGL1,0.0729827358290912,0.189736972180051,0.740425950271301,0.590701770022478,0.223349956616998,0.0997974497292969,314.003273132671,7.003442022230231,9,10454,318239,195,Q7L266,Isoaspartyl peptidase/L-asparaginase,11,62104920,62160882
ATOX1,0.969672669703075,0.74213275238294,0.00897884509021318,0.223072115861214,10454,312549,201,ATOX1,0.180926490034984,0.24511320385479,0.312019114557413,0.0175244838908352,0.0001898860818103,0.000697802053343,22.0919150939609,3.459889834403067,6,10454,312549,201,O00244,Copper transport protein ATOX1,5,151121877,151152093
ATP5IF1,0.0768012211392437,0.19634485162942,0.947851413651757,0.815215368810307,10454,312493,208,ATP5IF1,0.679435112105688,0.221510385698301,0.0917338287909319,0.220696460965196,0.0848700112063292,0.063889322044189,53.7974962853443,2.8031410577423452,4,10454,312493,208,Q9UII2,"ATPase inhibitor, mitochondrial",1,28562620,28573417
ATP6V1G2,0.778642970943461,0.690721556709674,0.0782597271293457,0.880755258925113,10454,318445,214,ATP6V1G2,0.131491647691405,0.0646694116468509,0.0735444827538954,0.529109268022728,0.808405252528364,0.864129043551442,30.8104780343688,5.3298540108485835,8,10454,318445,214,O95670,V-type proton ATPase subunit G 2,6,31512239,31516204
ATRAID,0.903524256758323,0.904915000347474,0.132111308452867,0.765050711151645,10454,317541,215,ATRAID,0.158945011097679,100,,0.545289749342633,,,62.6617820183298,<rpy2.rinterface_lib.sexp.NULLType object at 0x7f7a6335a7c0> [RTYPES.NILSXP],5,10454,317541,215,Q6UW56,All-trans retinoic acid-induced differentiation factor,2,27434895,27440046
ATRN,0.741842208654521,0.819311953357498,0.76087906259198,0.660219481898547,10454,317354,216,ATRN,0.830946262137421,0.968333853278957,0.890996668914263,0.268299378406253,0.514230702833154,0.746205479492068,347.241432774589,175.37784323072148,26,10454,317354,216,O75882-2,"Attractin, Isoform 2",20,3451687,3631769
ATXN10,0.861494806735251,0.550188793548317,0.743977694238141,0.773369608724573,10454,313518,217,ATXN10,0.280952157334316,0.400113072975121,0.413204540346797,0.88724642424261,0.0345219634995291,0.0095755294035368,17.1622477168944,2.4215277155339985,13,10454,313518,217,Q9UBB4,Ataxin-10,22,46067678,46241187
ATXN3,0.103849172463197,0.175418753471996,0.157072759327017,0.895966182950131,10454,317485,220,ATXN3,0.23711669315954,0.447575382429314,0.646592674998251,0.437134006904132,0.582677625573227,0.490035474356175,379.209738044094,11.739271918545388,6,10454,317485,220,P54252,Ataxin-3,14,92524896,92572965
AXL,0.0383018387702817,0.413306867534636,0.506175981438764,0.80016934430482,10454,312497,222,AXL,0.369049775981909,0.236813114750822,0.149823607568544,0.0469127455775278,0.0569151030980094,0.18167392363628,40.8509638452781,4.304369326211901,18,10454,312497,222,P30530,Tyrosine-protein kinase receptor UFO,19,41725108,41767671
AZU1,0.0618500590844582,0.301310306806192,0.169592913139798,0.883607383781788,10454,313731,224,AZU1,0.170466653345207,0.333363752028246,0.57264190049226,0.320086415911473,0.32383506160902,0.260434066594916,18.5542926099381,8.612158972401934,20,10454,313731,224,P20160,Azurocidin,19,825097,832017
B3GNT7,0.261115885116839,0.420540392800441,0.0582581528053712,0.4623310869722,10454,318239,227,B3GNT7,0.290995560605144,0.357626682361026,0.3318846879196,0.708326807200383,0.556621009998388,0.309739550358249,626.161109192456,75.0322894740592,15,10454,318239,227,Q8NFL0,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",2,232260254,232265875
B4GALT1,0.948358026983096,0.748897291720226,0.297085601755553,0.158380536864849,10454,312493,228,B4GALT1,0.381565886611681,0.679388046490079,0.930936460246464,0.183017089249236,0.132663549405307,0.132161926901538,85.8492618305067,3.944350615815563,11,10454,312493,228,P15291,"Beta-1,4-galactosyltransferase 1",9,33104080,33167354
B4GAT1,0.809703716428153,0.633004001967839,0.953656945159275,0.926106056706458,10454,312640,229,B4GAT1,0.240295211535325,0.219418197753693,0.198323542847419,0.746065496327085,0.333654466198467,0.148224481181129,314.559557258516,5.074107439537467,4,10454,312640,229,O43505,"Beta-1,4-glucuronyltransferase 1",11,66112843,66115163
BAG3,0.96608051807927,0.68869335072024,0.952332304398531,0.884289681081375,10454,312975,232,BAG3,0.535283351266489,0.821765266510776,0.927553230559021,0.156586845119326,0.321007056587639,0.606227527810193,16.4188210960688,2.9639331091421277,8,10454,312975,232,O95817,BAG family molecular chaperone regulator 3,10,121410882,121437331
BAG4,0.772739277063417,0.739036377396235,0.966119612291083,0.981801791404511,10454,318326,233,BAG4,0.974217610860006,0.595975379160171,0.309216842316575,0.031889942706704,0.0985698666783469,0.863440081592604,16.0609019618423,4.9346741918761,2,10454,318326,233,O95429,BAG family molecular chaperone regulator 4,8,38034051,38070819
BAIAP2,0.176314779552537,0.322780479292597,0.748816693869638,0.758171361324373,10454,313474,235,BAIAP2,0.879311597482135,0.6637621820236,0.372120949067848,0.530304279370822,0.800872641041389,0.822544183350378,11.3399234027847,2.5342489020362606,18,10454,313474,235,Q9UQB8,Brain-specific angiogenesis inhibitor 1-associated protein 2,17,79008948,79091232
BANK1,0.812167213788143,0.743742889940418,0.573937882486435,0.916960762660439,10454,312713,237,BANK1,0.301884157735938,0.586780521586749,0.98389727391823,0.733520079514747,0.831216145130871,0.614393455911958,15.89796929098,4.024354731187433,17,10454,312713,237,Q8NDB2,B-cell scaffold protein with ankyrin repeats,4,102332443,102995969
