gene_names,pg_adsp,pg_adsp.1,pg_adsp.2,pnl_adsp,pnl_adsp.1,pnl_adsp.2,pg_ukb,pg_ukb.1,pg_ukb.2,pnl_ukb,pnl_ukb.1,pnl_ukb.2,adsp_size,ukb_size,ukb_prot_sample_size,gene_ind,protein_name,gene_name,pg_adsp_combined,pnl_adsp_combined,pg_ukb_combined,pnl_ukb_combined
O15400,0.3608757396300032,0.2417463459514481,0.5554404427709095,0.362934816024605,0.1952439919253441,0.6364368812757499,0.2239997470728945,0.9985752740882012,0.9445978176416056,0.2257470972711881,0.970433869952276,0.937001193667216,10454.0,318326.0,35692.0,2591.0,Syntaxin-7,STX7,0.3658865089221689,0.35902539497340447,0.9958105907832638,0.9353031038945143
O15444,0.4769050022785697,0.6659438479322398,0.2154609111877108,0.2444043422812325,0.8984628897234708,0.9003097200894133,0.7641269767469259,0.4178325753763655,0.1545667765891881,0.5324090473749192,0.8005972200244911,0.6978526797160824,10454.0,312284.0,42934.0,394.0,C-C motif chemokine 25,CCL25,0.4227339929048306,0.8301989363713353,0.39132492512769307,0.7014296354804231
O15455,0.6618082363984928,0.2397335335520969,0.4701052236089577,0.5938648591716895,0.2792567501824265,0.4531882777100032,0.9941660967667684,0.994741855959368,0.5246882495205926,0.7210535816996935,0.8860427213486111,0.608726970951187,10454.0,312284.0,42934.0,2695.0,Toll-like receptor 3,TLR3,0.4367897872901454,0.429492366246495,0.991710015941721,0.7897473326804194
O15467,0.8396443490173991,0.9325455444164994,0.9328975613343068,0.8467692085232357,0.672651479467994,0.9639274054457564,0.7986355980939084,0.8271552956733031,0.4573525093483106,0.8384124056470803,0.7441798212343277,0.927284411471318,10454.0,312214.0,42997.0,384.0,C-C motif chemokine 16,CCL16,0.9162325727214654,0.9174219219091352,0.743846249721724,0.8721456046911918
O43155,0.2824345411023161,0.3818907889451766,0.5260011583545527,0.949534158841101,0.5831424603980324,0.3651251351673905,0.3454249969080176,0.2057661046438371,0.4917186932228196,0.3643619890560492,0.1512513236926581,0.5110255977325185,10454.0,312918.0,42169.0,1064.0,Leucine-rich repeat transmembrane protein FLRT2,FLRT2,0.3861091051738108,0.8539038793527751,0.3218867729198034,0.2876338923471603
O43184,0.4257099526927,0.9261444474135312,0.1900922107290834,0.3210634916913492,0.8387650425523137,0.344462533704282,0.5809476737881532,0.370331569502576,0.493856087119719,0.7374786989714562,0.2645007644219415,0.3532058811270476,10454.0,318326.0,35692.0,33.0,Disintegrin and metalloproteinase domain-containing protein 12,ADAM12,0.722640094511293,0.5669858467969607,0.4797748719900693,0.4489360179772748
O43240,0.723810805370575,0.2289993296446901,0.2025958585892717,0.7190885744333149,0.1530447265824649,0.3710304308142522,0.0827510844476979,0.0984463110239789,0.3505950003199833,0.0919979538055497,0.1597921257060941,0.2107154823924213,10454.0,312650.0,42502.0,1513.0,Kallikrein-10,KLK10,0.34019345830724584,0.3504282958756874,0.12265492812979384,0.1382360450947222
O43278,0.82338685848374,0.9849008916771174,0.1151463310512516,0.7233976732405443,0.8061526264974785,0.1161655087434237,0.643333320784809,0.4605832183567894,0.325391002166687,0.9712050805547294,0.3169938606780058,0.698994632366952,10454.0,312763.0,42361.0,2543.0,Kunitz-type protease inhibitor 1,SPINT1,0.9526913393742543,0.4642749101562999,0.47330753504408857,0.915963194929293
O43280,0.7898278974745305,0.6950375680418819,0.1506246344009882,0.8864704741262078,0.5833889970625007,0.1372568252262933,0.6012532066819467,0.96877018414641,0.738245841274549,0.5947941273177423,0.8011194955076327,0.9071503560949672,10454.0,317421.0,36764.0,2775.0,Trehalase,TREH,0.5039909749418477,0.5808145657153119,0.918213447292597,0.8286504087951969
O43291,0.460575640748456,0.3866806159175237,0.2249706673969252,0.4027514749009239,0.7799213585059404,0.175444087330444,0.6866579158972153,0.7234944756508459,0.2627665517011275,0.7274243425077793,0.6420929639199839,0.304376695296037,10454.0,312493.0,42688.0,2544.0,Kunitz-type protease inhibitor 2,SPINT2,0.33852548450247566,0.4236248454653923,0.561551931687329,0.5669253736002515
O43405,0.6158841555640282,0.9492285742540438,0.7083243712173124,0.9680068213178964,0.3293703300044136,0.6922387043320797,0.8053440766269775,0.8693289999808749,0.3078390580697163,0.5445615018681395,0.586093663173286,0.3839762548718561,10454.0,317414.0,36766.0,626.0,Cochlin,COCH,0.8768672723252524,0.9073282683092676,0.7518000894841684,0.5038866856806018
O43432,0.971800360003408,0.5068505861721315,0.0279399078295042,0.8976499799390374,0.5878342174713502,0.0531162835186665,0.950502225901881,0.993002899092363,0.9989458886968252,0.9433523519618492,0.91751941714716,0.9054420219667104,10454.0,317463.0,36701.0,914.0,Eukaryotic translation initiation factor 4 gamma 3,EIF4G3,0.4911236636398568,0.26959049559761283,0.9973012426571104,0.9255904293869839
O43493,0.1861801954402007,0.7542489509713013,0.4106280180354751,0.0754025042131485,0.8270787049326849,0.3232091000298404,0.2529688603205568,0.3245092976990121,0.5619877213648167,0.4497064591185675,0.756902717104136,0.8097784913573725,10454.0,317378.0,36808.0,2667.0,Trans-Golgi network integral membrane protein 2,TGOLN2,0.41988228240641734,0.24443607359888325,0.36108684843177874,0.7117956796629534
O43505,0.8405728993099485,0.5362466182709258,0.3880864768784633,0.4179171574640683,0.7335871228746514,0.4434044683085544,0.4668841189369994,0.3053070409122402,0.2536636946985423,0.8739177290342909,0.9633925915398296,0.9627880434342706,10454.0,312640.0,42502.0,229.0,"Beta-1,4-glucuronyltransferase 1",B4GAT1,0.6538288003590298,0.5482652748324615,0.3293066557561587,0.9515643077256577
O43508,0.5733358729563154,0.8252199248311743,0.8248929158508206,0.7863001779455578,0.8762262089210717,0.7227290173936339,0.0393552197093067,0.1877070675773169,0.9730034412014584,0.0301023177810348,0.2344030089824013,0.7163027835768587,10454.0,312284.0,42934.0,2736.0,Tumor necrosis factor ligand superfamily member 12,TNFSF12,0.7744175550669914,0.8141723792754392,0.7028614811091339,0.08595744554584583
O43557,0.866592182818339,0.4499741652669997,0.0638576402987958,0.8348551550924093,0.1173119734680201,0.0945187635934821,0.976292456912386,0.0408034067105162,0.322873045528755,0.9864197417483486,0.0431184336922148,0.3633742048966918,10454.0,312918.0,42169.0,2739.0,Tumor necrosis factor ligand superfamily member 14,TNFSF14,0.25919647631703435,0.20084511720091092,0.8285775201119028,0.9396390853465337
O43570,0.6533903881247034,0.6076032194766943,0.9640381384698992,0.7527851448603835,0.8302720092417168,0.7292800284087106,0.7734314915684377,0.5266689595511584,0.9497474248712,0.986951996674014,0.7723903467390776,0.765504090562786,10454.0,312825.0,42280.0,324.0,Carbonic anhydrase 12,CA12,0.9044142624984055,0.7783993136859645,0.8792415430954904,0.9642989802924087
O43597,0.0743945546224372,0.9261284976303862,0.7271190109882707,0.0742957109862995,0.5369181583788372,0.7177310093643436,0.5186436456218666,0.9991548771587568,0.9008077500419104,0.5348045167483022,0.7733456820777084,0.7137117631206951,10454.0,313327.0,41712.0,2554.0,Protein sprouty homolog 2,SPRY2,0.5924336427255832,0.23608630664913716,0.9974857929666319,0.6917435010590093
O43598,0.5150923542520687,0.0251472943739701,0.0747828614614674,0.8944880840745528,0.5527698546758271,0.1023999437112832,0.1288883468675859,0.0315515708869911,0.6978045997447377,0.7151364227524153,0.2237142078863095,0.986090181667914,10454.0,312551.0,42624.0,841.0,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,DNPH1,0.05637345195043908,0.5076703499826499,0.08007621317717073,0.9577901868723654
O43653,0.7310435564313521,0.559514374238145,0.916769777313334,0.7107618807726392,0.6181473780560669,0.6602707556383031,0.1682392261132279,0.1767184176013201,0.0656291521976226,0.1918665090761135,0.2328134525711445,0.0887037853068979,10454.0,317541.0,36611.0,2168.0,Prostate stem cell antigen,PSCA,0.8225948698305982,0.6656736041300325,0.112830674694615,0.14627028175549062
O43699,0.5175167024023442,0.8840439535088866,0.4703917562498966,0.4771368468674036,0.9138974898048128,0.3265774592559053,0.4837670414479356,0.2729331998786835,0.792970203775446,0.4662929320050446,0.6780559979704688,0.6450177572049679,10454.0,312360.0,42838.0,2450.0,Sialic acid-binding Ig-like lectin 6,SIGLEC6,0.7263528548266445,0.7461507473688693,0.5419756732036198,0.6033472918788586
O43768,0.8853969571768324,0.6136326988821239,0.9782217790089008,0.8803067274213836,0.5170196259730484,0.5638272102328905,0.6737955068154655,0.6773689165120196,0.4608602771399476,0.552337523142296,0.7967348820615071,0.5632585238163699,10454.0,317550.0,36596.0,935.0,Alpha-endosulfine,ENSA,0.9463266503671128,0.7384379503584433,0.612532647202597,0.6652597676905787
O43827,0.1882970894969546,0.9918731335452452,0.814317195134816,0.3431419461065635,0.8638254364203768,0.622313922115845,0.8794702621368469,0.7810713523203896,0.4880563712094915,0.8823379737708386,0.9840690660799302,0.4396498012535049,10454.0,312360.0,42838.0,123.0,Angiopoietin-related protein 7,ANGPTL7,0.9756781853300951,0.6915722369790926,0.7828433260018817,0.9575332764135251
O43854,0.7966228014546323,0.9572484276570878,0.7369950018921363,0.967193297406148,0.9080497380743888,0.3781994595645265,0.255073064667053,0.0422071767799262,0.8628517294906002,0.1182613679080223,0.1803446163421339,0.3257191693828296,10454.0,313327.0,41731.0,888.0,EGF-like repeat and discoidin I-like domain-containing protein 3,EDIL3,0.9042294709841734,0.9257713183497571,0.14164977467268425,0.17936171656339406
O43866,0.6309583509170953,0.155541621315132,0.6395406848420888,0.7518121907723369,0.8695240079870259,0.859496789197409,0.1371582222005057,0.4906142695547929,0.916232914002698,0.2579966145312977,0.2986093175849725,0.8004845397248619,10454.0,317530.0,36618.0,457.0,CD5 antigen-like,CD5L,0.39989970398434227,0.8393153262398516,0.6481779909557427,0.46791535964059316
O43903,0.8069629781936893,0.1245903771006288,0.0743426418528895,0.5975971152637123,0.5868549468540243,0.1634692299915894,0.1236569807413205,0.1497376242794325,0.6929614626575209,0.9215223184858574,0.8092261265031423,0.3825757285199007,10454.0,317953.0,36113.0,1120.0,Growth arrest-specific protein 2,GAS2,0.1669662027726742,0.38103571128284813,0.21616512026506762,0.8293933765268697
O60234,0.0927160805750904,0.9091787073787136,0.0889271039416347,0.0887914341655243,0.9262025585997526,0.1041970882104703,0.4025715630182287,0.7710114660684443,0.5242064531717601,0.4215697515021324,0.8940414998893851,0.6830991745385196,10454.0,317414.0,36766.0,1182.0,Glia maturation factor gamma,GMFG,0.22956635902298117,0.29854177369870005,0.5929441066140623,0.7646251648463573
O60235,0.9132323545844824,0.358037524067458,0.4827593724148692,0.9625428868831264,0.5790856431106668,0.3810740723088488,0.2164088814313838,0.8142092441656569,0.0341496269321405,0.3057616657900488,0.4945615620807551,0.3070941826529147,10454.0,317544.0,36607.0,2707.0,Transmembrane protease serine 11D,TMPRSS11D,0.7523633950483527,0.8898484358466632,0.10233107195856811,0.36020287407103063
O60242,0.6235725973739716,0.9875616659017608,0.2159562612181746,0.7212396684022996,0.9742030617118582,0.3472446397061041,0.0306704321491612,0.5226071358544464,0.8648486063797803,0.0735142422336712,0.5060755199678644,0.7119581911561794,10454.0,312975.0,42103.0,50.0,Adhesion G protein-coupled receptor B3,ADGRB3,0.9615988133719893,0.9257415759982028,0.11337963141564328,0.22792060334249709
O60243,0.1186969632551079,0.9462830110382624,0.5406419208912283,0.0745451726723265,0.7184391253095113,0.3944999223268197,0.2999114704780928,0.0537290828060781,0.8932167074867227,0.3910793282288526,0.4232947841514337,0.4751015576053717,10454.0,312360.0,42838.0,1295.0,Heparan-sulfate 6-O-sulfotransferase 1,HS6ST1,0.7717814038859769,0.2161603833786221,0.21574428196167383,0.42901543526610497
O60259,0.8484983554377027,0.4558013056216334,0.836782557552441,0.8115130088702747,0.5066400169324643,0.9674286323406168,0.7055702310222389,0.4810437415437785,0.8385111897487788,0.7203943580868906,0.5080237591317883,0.8736213964123485,10454.0,313822.0,41147.0,1523.0,Kallikrein-8,KLK8,0.7778278749824069,0.917019688640361,0.7207040542202489,0.7622130978919438
O60279,0.9872503304930264,0.715121842507234,0.4692311428994269,0.5102508602752893,0.7511216795953533,0.4550962980470955,0.206806420044555,0.0321227034847786,0.2113371734817848,0.4428095755150431,0.1059524635350191,0.3647536604283946,10454.0,318253.0,35737.0,2605.0,Sushi domain-containing protein 5,SUSD5,0.9629500161726894,0.5925082941193218,0.07515094371481001,0.2243741255520295
O60437,0.8997459998349305,0.4009531029867244,0.5627946722960999,0.8935211602200788,0.7177469139944737,0.9813649195904866,0.9807118300611528,0.6319068969529105,0.9766275432149316,0.9742555502334228,0.6256026382549282,0.9817280328019966,10454.0,318326.0,35692.0,2110.0,Periplakin,PPL,0.7471962139152697,0.9543050923599521,0.9688085486883313,0.968436700010912
O60447,0.1331814383722654,0.3324528099864512,0.1130401118936426,0.2505907852595004,0.094273335025698,0.2923908058198412,0.2317595342818807,0.0423457735314331,0.0194901340820777,0.894340037124227,0.0194264100031336,0.1656230598666364,10454.0,318326.0,35692.0,974.0,Ecotropic viral integration site 5 protein homolog,EVI5,0.15830493875121687,0.17098269700974367,0.03815801258805024,0.0619905639014004
O60449,0.6276761612361828,0.5774204290565399,0.4620944961022594,0.4327789812335857,0.9538098955212286,0.4057194018239705,0.1851702129831389,0.4241309262301869,0.8512218185424582,0.2760702517883839,0.2173223306687076,0.5800814634675933,10454.0,312713.0,42415.0,1638.0,Lymphocyte antigen 75,LY75,0.5579811165776343,0.8589928958540192,0.5230714966551893,0.32634873342861537
O60462,0.6300686324943592,0.0638063490073066,0.6268874650853813,0.9863822486981731,0.0818870439751864,0.9226155676975992,0.4279762699363881,0.4858361426676303,0.2121737017448319,0.968101438505156,0.9368472699751972,0.646062996114078,10454.0,312640.0,42502.0,1902.0,Neuropilin-2,NRP2,0.20228143040938473,0.9597380843146832,0.34854332790009335,0.9388106862834343
O60469,0.0841164479895513,0.5245008162778726,0.5439588249439735,0.6967267481422276,0.3534115688832813,0.72741506177018,0.1164447714328295,0.2758851371979798,0.4112073393937899,0.3435036341155872,0.7770793864168932,0.3550373822068854,10454.0,317463.0,36701.0,857.0,Down syndrome cell adhesion molecule,DSCAM,0.22648488767176073,0.6101944647099873,0.21493298870059063,0.5170875467635512
O60476,0.1866082862060355,0.258366288560307,0.6079770821187351,0.2510687736391535,0.4105498382703401,0.6528075988912551,0.6715978133577345,0.9634913602198734,0.5227504992119165,0.5143993002026652,0.8826539400360318,0.6820081310237975,10454.0,318239.0,35805.0,1659.0,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB",MAN1A2,0.3054839619105161,0.4208958620264264,0.901174256356905,0.7640538500965628
O60496,0.9055889553095876,0.8083879577257773,0.8347675082371051,0.5270229876674548,0.7516559431173138,0.7732614963771562,0.0741002744471599,0.1436080299456145,0.0979919982219666,0.8592400913376543,0.8384541391657216,0.7652775949184366,10454.0,312630.0,42515.0,845.0,Docking protein 2,DOK2,0.8619462582205321,0.7050731227961042,0.09807264586444292,0.8282923355675582
O60500,0.3352782778187384,0.1273608661494335,0.8446197318020526,0.7720928598969603,0.6090230534169071,0.952968825424571,0.245096107620632,0.6851717105349058,0.4013647762822154,0.481302807191407,0.9402637008614751,0.6578730243271388,10454.0,318326.0,35692.0,1886.0,Nephrin,NPHS1,0.3927893876660318,0.8886686617645428,0.4276540409670402,0.8468870192994464
O60502,0.7331418578433271,0.8221565349601221,0.3001517103474245,0.8545228785844634,0.9513305998976382,0.3576460074342609,0.9073568461352552,0.1115080143866174,0.0885173695590145,0.615988447238214,0.4463458505427436,0.3854602601747174,10454.0,317541.0,36611.0,1933.0,Protein O-GlcNAcase,OGA,0.6699139620577433,0.8863609625656599,0.2553182674502801,0.48251376689379133
O60575,0.7620448336456167,0.1704388150957958,0.3809517238639138,0.950064284204404,0.1571907386355429,0.8716210801938205,0.4140322498189762,0.2649124340868631,0.4541948133472253,0.5383781963376473,0.3091220993063692,0.5515764910565771,10454.0,312713.0,42415.0,2539.0,Serine protease inhibitor Kazal-type 4,SPINK4,0.39764301731548524,0.8678813654930287,0.3669776722778937,0.4579100210888578
O60609,0.1968007875167078,0.4075594591228142,0.8185848638077947,0.3043494708803779,0.8159634822088304,0.9841497924651886,0.4633700055184884,0.6452389682351529,0.6446729640528079,0.9039141083014204,0.8527871416432544,0.9539225309492276,10454.0,313017.0,42048.0,1146.0,GDNF family receptor alpha-3,GFRA3,0.4846935898798121,0.9546031756169584,0.5892441228062171,0.9224997433532395
O60749,0.0656212137465091,0.0306944784960208,0.8869687990741217,0.4658496850295366,0.4100414035769758,0.8914955563176841,0.0512345311984138,0.0139758005435659,0.2063044783832335,0.7640849244480457,0.949735673335167,0.3432009701145555,10454.0,317550.0,36596.0,2517.0,Sorting nexin-2,SNX2,0.07542296416733568,0.7161313731529423,0.031474570914934774,0.8683630239726765
O60760,0.929846616419712,0.0395180872636902,0.6636650998158318,0.7641051322319108,0.6240518514718842,0.8941399402632757,0.063525140860024,0.613400419313509,0.0995126686021491,0.4577134198721647,0.4366411361929546,0.47530334205301,10454.0,313474.0,41503.0,1288.0,Hematopoietic prostaglandin D synthase,HPGDS,0.2508041399756508,0.8094748059450458,0.11873894452536282,0.45644306639177107
O60825,0.8914662140607967,0.3436523339421831,0.575487656265059,0.6253894025494104,0.7287077354881683,0.64615618270463,0.2821354176402799,0.1845494727016335,0.644085688020781,0.7925443942433169,0.5970393592461262,0.8692480018652757,10454.0,312886.0,42210.0,2031.0,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2",PFKFB2,0.7227051740846164,0.6708075589690217,0.32358809278144374,0.7921239288789579
O60911,0.8512605430815522,0.483844854338917,0.8141108172796825,0.8266593113782067,0.9231752327296564,0.6840776886040663,0.1116866721340929,0.0785248036477379,0.153567957659516,0.2827442763223374,0.1706610954754234,0.1178003546472092,10454.0,312474.0,42698.0,733.0,Cathepsin L2,CTSV,0.7719113058916083,0.8598282608743969,0.10669283859776213,0.16998180036779786
